timestamp,voltage,current,temperature
2026-01-15 15:02:24,18.72,1.91,35.83
2026-01-15 15:17:24,19.17,1.2,38.35
2026-01-15 15:32:24,18.78,1.4,35.88
2026-01-15 15:47:24,18.72,0.79,29.7
2026-01-15 16:02:24,18.34,1.47,34.48
2026-01-15 16:17:24,19.23,1.07,29.58
2026-01-15 16:32:24,18.43,1.17,35.6
2026-01-15 16:47:24,18.25,0.72,33.06
2026-01-15 17:02:24,19.13,0.5,28.0
2026-01-15 17:17:24,18.48,0.42,36.23
2026-01-15 17:32:24,18.46,0.19,27.6
2026-01-15 17:47:24,18.02,0.0,29.14
2026-01-15 18:02:24,18.74,0.0,23.2
2026-01-15 18:17:24,18.36,0.07,22.44
2026-01-15 18:32:24,18.35,0.0,30.14
2026-01-15 18:47:24,18.64,0.0,23.04
2026-01-15 19:02:24,18.94,0.0,25.41
2026-01-15 19:17:24,18.54,0.07,29.45
2026-01-15 19:32:24,17.9,0.18,27.62
2026-01-15 19:47:24,18.81,0.0,24.61
2026-01-15 20:02:24,18.39,0.0,18.97
2026-01-15 20:17:24,18.31,0.01,26.02
2026-01-15 20:32:24,18.72,0.0,23.61
2026-01-15 20:47:24,18.07,0.05,29.07
2026-01-15 21:02:24,18.79,0.11,24.87
2026-01-15 21:17:24,18.59,0.1,28.14
2026-01-15 21:32:24,18.72,0.09,23.26
2026-01-15 21:47:24,18.18,0.0,25.14
2026-01-15 22:02:24,17.63,0.0,24.29
2026-01-15 22:17:24,18.44,0.04,21.1
2026-01-15 22:32:24,18.54,0.0,25.24
2026-01-15 22:47:24,18.79,0.1,25.63
2026-01-15 23:02:24,19.04,0.11,31.15
2026-01-15 23:17:24,18.17,0.02,26.3
2026-01-15 23:32:24,18.34,0.0,23.94
2026-01-15 23:47:24,18.92,0.0,25.49
2026-01-16 00:02:24,18.34,0.0,27.2
2026-01-16 00:17:24,18.63,0.0,21.65
2026-01-16 00:32:24,18.42,0.03,29.28
2026-01-16 00:47:24,18.43,0.0,25.0
2026-01-16 01:02:24,18.64,0.11,24.06
2026-01-16 01:17:24,17.91,0.0,28.14
2026-01-16 01:32:24,18.46,0.0,26.12
2026-01-16 01:47:24,18.95,0.0,32.17
2026-01-16 02:02:24,18.36,0.0,22.73
2026-01-16 02:17:24,18.34,0.15,20.32
2026-01-16 02:32:24,19.05,0.0,23.28
2026-01-16 02:47:24,18.87,0.0,25.64
2026-01-16 03:02:24,18.88,0.19,21.0
2026-01-16 03:17:24,18.58,0.16,23.58
2026-01-16 03:32:24,18.96,0.16,31.11
2026-01-16 03:47:24,18.23,0.0,24.43
2026-01-16 04:02:24,17.85,0.0,27.01
2026-01-16 04:17:24,18.5,0.0,23.11
2026-01-16 04:32:24,18.18,0.0,23.15
2026-01-16 04:47:24,18.31,0.0,19.68
2026-01-16 05:02:24,18.03,0.0,28.21
2026-01-16 05:17:24,18.6,0.18,22.96
2026-01-16 05:32:24,18.15,0.0,26.94
2026-01-16 05:47:24,18.72,0.02,27.94
2026-01-16 06:02:24,18.89,0.08,27.83
2026-01-16 06:17:24,18.5,0.24,20.37
2026-01-16 06:32:24,18.61,0.24,25.6
2026-01-16 06:47:24,18.67,0.68,28.87
2026-01-16 07:02:24,18.55,0.86,34.88
2026-01-16 07:17:24,18.53,0.71,32.27
2026-01-16 07:32:24,18.38,0.57,26.26
2026-01-16 07:47:24,18.76,1.1,34.72
2026-01-16 08:02:24,17.97,1.0,29.13
2026-01-16 08:17:24,19.06,1.23,37.05
2026-01-16 08:32:24,19.02,1.5,31.84
2026-01-16 08:47:24,18.95,1.38,33.41
2026-01-16 09:02:24,18.88,1.93,34.44
2026-01-16 09:17:24,18.66,1.92,37.02
2026-01-16 09:32:24,18.9,0.84,40.11
2026-01-16 09:47:24,19.38,0.68,35.87
2026-01-16 10:02:24,19.2,1.99,35.46
2026-01-16 10:17:24,18.86,2.8,43.89
2026-01-16 10:32:24,18.75,2.75,45.04
2026-01-16 10:47:24,19.13,2.52,41.55
2026-01-16 11:02:24,18.74,2.96,42.36
2026-01-16 11:17:24,19.16,2.16,40.4
2026-01-16 11:32:24,18.63,2.45,38.67
2026-01-16 11:47:24,19.39,2.96,46.66
2026-01-16 12:02:24,18.36,1.29,38.82
2026-01-16 12:17:24,18.74,2.56,39.7
2026-01-16 12:32:24,18.68,2.23,38.81
2026-01-16 12:47:24,19.36,2.85,46.24
2026-01-16 13:02:24,18.55,2.48,38.29
2026-01-16 13:17:24,19.1,2.82,44.97
2026-01-16 13:32:24,18.9,1.81,38.22
2026-01-16 13:47:24,19.11,2.03,33.94
2026-01-16 14:02:24,18.2,2.21,34.91
2026-01-16 14:17:24,18.95,2.28,40.24
2026-01-16 14:32:24,18.73,2.02,38.78
2026-01-16 14:47:24,18.03,1.48,34.36
2026-01-16 15:02:24,18.69,2.09,34.84
2026-01-16 15:17:24,19.17,1.82,30.67
2026-01-16 15:32:24,19.37,1.61,33.47
2026-01-16 15:47:24,19.35,1.39,35.91
2026-01-16 16:02:24,18.5,1.32,32.5
2026-01-16 16:17:24,18.77,1.07,32.88
2026-01-16 16:32:24,18.51,0.95,33.26
2026-01-16 16:47:24,18.79,1.12,34.64
2026-01-16 17:02:24,18.93,0.69,31.92
2026-01-16 17:17:24,18.47,0.45,25.47
2026-01-16 17:32:24,19.15,0.32,24.01
2026-01-16 17:47:24,18.73,0.1,24.84
2026-01-16 18:02:24,18.07,0.07,26.64
2026-01-16 18:17:24,18.62,0.0,26.24
2026-01-16 18:32:24,18.81,0.0,24.09
2026-01-16 18:47:24,18.46,0.14,25.78
2026-01-16 19:02:24,18.64,0.0,29.53
2026-01-16 19:17:24,18.78,0.03,25.61
2026-01-16 19:32:24,18.25,0.09,26.6
2026-01-16 19:47:24,18.35,0.07,24.38
2026-01-16 20:02:24,18.57,0.0,18.56
2026-01-16 20:17:24,18.87,0.12,27.67
2026-01-16 20:32:24,18.32,0.0,25.43
2026-01-16 20:47:24,18.32,0.06,25.78
2026-01-16 21:02:24,18.06,0.02,24.29
2026-01-16 21:17:24,18.43,0.05,27.92
2026-01-16 21:32:24,18.08,0.17,21.23
2026-01-16 21:47:24,18.78,0.0,25.61
2026-01-16 22:02:24,18.52,0.12,27.79
2026-01-16 22:17:24,19.07,0.07,20.62
2026-01-16 22:32:24,18.57,0.0,25.88
2026-01-16 22:47:24,18.37,0.0,18.52
2026-01-16 23:02:24,18.4,0.0,22.66
2026-01-16 23:17:24,18.03,0.0,24.23
2026-01-16 23:32:24,18.44,0.0,21.69
2026-01-16 23:47:24,18.44,0.15,30.22
2026-01-17 00:02:24,17.82,0.0,28.21
2026-01-17 00:17:24,17.93,0.0,24.31
2026-01-17 00:32:24,18.62,0.14,28.13
2026-01-17 00:47:24,18.51,0.0,17.29
2026-01-17 01:02:24,18.38,0.11,26.06
2026-01-17 01:17:24,18.62,0.0,26.5
2026-01-17 01:32:24,17.98,0.16,21.89
2026-01-17 01:47:24,18.5,0.0,21.01
2026-01-17 02:02:24,18.65,0.03,23.53
2026-01-17 02:17:24,18.02,0.0,30.3
2026-01-17 02:32:24,18.26,0.0,24.32
2026-01-17 02:47:24,18.77,0.14,32.1
2026-01-17 03:02:24,18.62,0.0,24.24
2026-01-17 03:17:24,18.63,0.18,24.18
2026-01-17 03:32:24,18.76,0.0,24.63
2026-01-17 03:47:24,18.23,0.23,31.11
2026-01-17 04:02:24,18.31,0.0,28.66
2026-01-17 04:17:24,18.93,0.04,27.85
2026-01-17 04:32:24,18.5,0.05,28.35
2026-01-17 04:47:24,18.43,0.05,26.38
2026-01-17 05:02:24,18.35,0.05,24.91
2026-01-17 05:17:24,18.19,0.05,20.97
2026-01-17 05:32:24,18.06,0.05,25.86
2026-01-17 05:47:24,18.58,0.02,17.86
2026-01-17 06:02:24,18.49,0.07,28.72
2026-01-17 06:17:24,18.45,0.24,33.23
2026-01-17 06:32:24,18.74,0.31,27.52
2026-01-17 06:47:24,18.94,0.19,36.45
2026-01-17 07:02:24,18.6,0.8,29.71
2026-01-17 07:17:24,18.85,1.03,27.59
2026-01-17 07:32:24,18.9,0.86,31.85
2026-01-17 07:47:24,18.53,1.44,35.78
2026-01-17 08:02:24,18.82,1.37,30.91
2026-01-17 08:17:24,18.2,1.12,34.16
2026-01-17 08:32:24,19.23,1.44,32.39
2026-01-17 08:47:24,19.14,1.7,36.24
2026-01-17 09:02:24,18.78,1.79,33.45
2026-01-17 09:17:24,18.31,1.69,28.1
2026-01-17 09:32:24,18.94,2.04,41.22
2026-01-17 09:47:24,18.69,1.98,37.92
2026-01-17 10:02:24,18.99,2.06,36.9
2026-01-17 10:17:24,18.97,1.91,37.57
2026-01-17 10:32:24,19.17,2.0,36.32
2026-01-17 10:47:24,18.6,2.42,39.39
2026-01-17 11:02:24,19.58,1.63,44.98
2026-01-17 11:17:24,19.05,2.89,48.19
2026-01-17 11:32:24,18.84,2.16,43.37
2026-01-17 11:47:24,18.98,2.8,44.18
2026-01-17 12:02:24,18.95,1.94,37.93
2026-01-17 12:17:24,18.26,2.4,31.76
2026-01-17 12:32:24,18.63,2.41,39.82
2026-01-17 12:47:24,18.52,2.33,38.23
2026-01-17 13:02:24,18.17,2.17,38.38
2026-01-17 13:17:24,19.38,2.8,40.72
2026-01-17 13:32:24,18.87,2.57,39.62
2026-01-17 13:47:24,19.54,2.77,42.41
2026-01-17 14:02:24,19.12,2.44,39.88
2026-01-17 14:17:24,18.93,2.4,40.29
2026-01-17 14:32:24,18.86,2.02,42.4
2026-01-17 14:47:24,18.71,1.87,43.47
2026-01-17 15:02:24,18.53,1.69,36.71
2026-01-17 15:17:24,18.43,1.77,40.36
2026-01-17 15:32:24,18.58,1.45,34.71
2026-01-17 15:47:24,18.92,1.35,31.84
2026-01-17 16:02:24,18.86,1.28,31.68
2026-01-17 16:17:24,18.53,1.13,31.38
2026-01-17 16:32:24,18.25,1.16,31.35
2026-01-17 16:47:24,18.57,0.45,26.08
2026-01-17 17:02:24,18.49,0.63,27.29
2026-01-17 17:17:24,19.4,0.55,29.78
2026-01-17 17:32:24,17.96,0.52,27.25
2026-01-17 17:47:24,18.99,0.24,30.66
2026-01-17 18:02:24,18.36,0.0,27.51
2026-01-17 18:17:24,17.86,0.0,21.14
2026-01-17 18:32:24,18.09,0.0,27.4
2026-01-17 18:47:24,19.16,0.0,23.48
2026-01-17 19:02:24,18.93,0.06,35.95
2026-01-17 19:17:24,18.44,0.04,25.18
2026-01-17 19:32:24,18.18,0.0,17.96
2026-01-17 19:47:24,18.4,0.0,27.71
2026-01-17 20:02:24,18.44,0.0,31.73
2026-01-17 20:17:24,19.24,0.01,24.09
2026-01-17 20:32:24,18.75,0.0,27.83
2026-01-17 20:47:24,18.47,0.1,26.44
2026-01-17 21:02:24,18.58,0.0,19.76
2026-01-17 21:17:24,18.66,0.0,19.99
2026-01-17 21:32:24,18.3,0.0,21.1
2026-01-17 21:47:24,18.37,0.06,24.56
2026-01-17 22:02:24,18.63,0.02,20.89
2026-01-17 22:17:24,18.32,0.0,34.93
2026-01-17 22:32:24,18.74,0.08,22.18
2026-01-17 22:47:24,18.15,0.0,28.14
2026-01-17 23:02:24,18.77,0.13,26.41
2026-01-17 23:17:24,18.56,0.0,26.26
2026-01-17 23:32:24,18.62,0.0,24.25
2026-01-17 23:47:24,18.84,0.0,25.67
2026-01-18 00:02:24,18.38,0.0,19.58
2026-01-18 00:17:24,18.59,0.0,28.35
2026-01-18 00:32:24,18.6,0.08,25.97
2026-01-18 00:47:24,18.51,0.08,21.13
2026-01-18 01:02:24,18.33,0.0,26.25
2026-01-18 01:17:24,18.83,0.14,22.42
2026-01-18 01:32:24,17.98,0.08,21.67
2026-01-18 01:47:24,18.68,0.06,27.18
2026-01-18 02:02:24,18.56,0.21,21.06
2026-01-18 02:17:24,18.31,0.03,27.31
2026-01-18 02:32:24,18.59,0.0,21.68
2026-01-18 02:47:24,18.83,0.0,28.16
2026-01-18 03:02:24,18.72,0.0,28.42
2026-01-18 03:17:24,18.73,0.0,21.58
2026-01-18 03:32:24,18.6,0.01,22.66
2026-01-18 03:47:24,18.68,0.0,23.92
2026-01-18 04:02:24,18.45,0.02,27.23
2026-01-18 04:17:24,18.34,0.0,24.08
2026-01-18 04:32:24,18.63,0.0,31.23
2026-01-18 04:47:24,18.59,0.0,25.31
2026-01-18 05:02:24,18.59,0.14,24.77
2026-01-18 05:17:24,18.42,0.0,22.28
2026-01-18 05:32:24,18.43,0.06,18.45
2026-01-18 05:47:24,18.14,0.0,31.86
2026-01-18 06:02:24,18.38,0.0,26.01
2026-01-18 06:17:24,18.82,0.35,20.0
2026-01-18 06:32:24,18.41,0.32,24.18
2026-01-18 06:47:24,19.25,0.49,35.71
2026-01-18 07:02:24,18.9,0.79,29.68
2026-01-18 07:17:24,18.7,0.45,31.27
2026-01-18 07:32:24,18.35,0.69,30.92
2026-01-18 07:47:24,18.68,1.14,33.7
2026-01-18 08:02:24,18.44,1.31,32.69
2026-01-18 08:17:24,18.94,1.43,30.53
2026-01-18 08:32:24,18.63,1.57,37.9
2026-01-18 08:47:24,18.85,1.92,39.22
2026-01-18 09:02:24,18.94,2.02,39.05
2026-01-18 09:17:24,18.83,2.09,45.02
2026-01-18 09:32:24,19.12,1.79,36.34
2026-01-18 09:47:24,19.07,2.3,40.93
2026-01-18 10:02:24,19.12,2.12,34.7
2026-01-18 10:17:24,19.51,2.53,47.86
2026-01-18 10:32:24,19.27,2.46,42.81
2026-01-18 10:47:24,18.77,2.63,37.24
2026-01-18 11:02:24,18.58,2.09,38.11
2026-01-18 11:17:24,18.42,1.26,40.62
2026-01-18 11:32:24,19.67,2.76,41.17
2026-01-18 11:47:24,18.66,2.54,49.52
2026-01-18 12:02:24,18.89,0.84,38.18
2026-01-18 12:17:24,19.22,2.53,43.75
2026-01-18 12:32:24,19.76,2.38,37.21
2026-01-18 12:47:24,19.02,2.77,44.82
2026-01-18 13:02:24,18.93,2.17,39.35
2026-01-18 13:17:24,18.8,2.44,37.29
2026-01-18 13:32:24,18.89,2.49,41.37
2026-01-18 13:47:24,18.62,1.92,38.54
2026-01-18 14:02:24,18.34,2.02,40.63
2026-01-18 14:17:24,19.12,2.16,39.44
2026-01-18 14:32:24,18.93,1.62,31.97
2026-01-18 14:47:24,19.41,2.01,37.15
2026-01-18 15:02:24,18.87,1.91,37.53
2026-01-18 15:17:24,18.44,1.75,29.18
2026-01-18 15:32:24,18.98,1.55,33.25
2026-01-18 15:47:24,18.9,1.38,35.0
2026-01-18 16:02:24,18.75,0.98,28.55
2026-01-18 16:17:24,18.74,1.09,27.91
2026-01-18 16:32:24,18.5,0.55,37.19
2026-01-18 16:47:24,18.43,0.68,30.99
2026-01-18 17:02:24,18.23,0.55,26.17
2026-01-18 17:17:24,18.95,0.42,24.75
2026-01-18 17:32:24,19.05,0.36,28.47
2026-01-18 17:47:24,18.29,0.23,27.18
2026-01-18 18:02:24,18.85,0.0,25.22
2026-01-18 18:17:24,18.45,0.0,30.78
2026-01-18 18:32:24,18.53,0.03,30.71
2026-01-18 18:47:24,18.67,0.0,16.79
2026-01-18 19:02:24,18.3,0.0,25.7
2026-01-18 19:17:24,18.06,0.0,24.97
2026-01-18 19:32:24,18.63,0.17,19.75
2026-01-18 19:47:24,18.88,0.11,29.96
2026-01-18 20:02:24,19.01,0.0,24.04
2026-01-18 20:17:24,18.7,0.0,17.45
2026-01-18 20:32:24,18.48,0.0,23.44
2026-01-18 20:47:24,18.9,0.18,25.6
2026-01-18 21:02:24,18.53,0.02,19.22
2026-01-18 21:17:24,18.31,0.0,20.87
2026-01-18 21:32:24,18.21,0.08,30.39
2026-01-18 21:47:24,18.8,0.01,26.71
2026-01-18 22:02:24,18.27,0.0,24.22
2026-01-18 22:17:24,18.68,0.0,22.11
2026-01-18 22:32:24,18.85,0.04,25.57
2026-01-18 22:47:24,18.92,0.16,23.68
2026-01-18 23:02:24,18.63,0.0,23.55
2026-01-18 23:17:24,18.77,0.0,24.9
2026-01-18 23:32:24,18.87,0.0,28.7
2026-01-18 23:47:24,18.36,0.06,27.13
2026-01-19 00:02:24,18.6,0.23,28.56
2026-01-19 00:17:24,17.84,0.03,24.52
2026-01-19 00:32:24,18.12,0.03,27.24
2026-01-19 00:47:24,18.2,0.08,19.03
2026-01-19 01:02:24,18.4,0.18,27.95
2026-01-19 01:17:24,18.5,0.0,22.26
2026-01-19 01:32:24,18.85,0.13,23.32
2026-01-19 01:47:24,18.66,0.0,24.45
2026-01-19 02:02:24,18.32,0.04,25.55
2026-01-19 02:17:24,17.98,0.05,25.67
2026-01-19 02:32:24,18.4,0.0,18.02
2026-01-19 02:47:24,18.34,0.05,22.26
2026-01-19 03:02:24,18.69,0.05,22.87
2026-01-19 03:17:24,18.3,0.04,23.3
2026-01-19 03:32:24,18.34,0.09,23.73
2026-01-19 03:47:24,18.19,0.17,22.97
2026-01-19 04:02:24,18.36,0.01,26.22
2026-01-19 04:17:24,18.0,0.0,19.65
2026-01-19 04:32:24,18.43,0.0,24.18
2026-01-19 04:47:24,17.92,0.0,22.66
2026-01-19 05:02:24,18.33,0.0,25.58
2026-01-19 05:17:24,18.52,0.07,27.71
2026-01-19 05:32:24,18.76,0.0,22.78
2026-01-19 05:47:24,18.61,0.06,23.19
2026-01-19 06:02:24,18.92,0.15,28.42
2026-01-19 06:17:24,18.57,0.08,25.44
2026-01-19 06:32:24,18.35,0.34,21.21
2026-01-19 06:47:24,18.02,0.49,27.76
2026-01-19 07:02:24,19.0,0.8,22.52
2026-01-19 07:17:24,19.14,0.39,25.01
2026-01-19 07:32:24,17.93,0.95,30.95
2026-01-19 07:47:24,18.56,0.95,29.51
2026-01-19 08:02:24,18.77,1.17,28.4
2026-01-19 08:17:24,19.07,1.37,37.0
2026-01-19 08:32:24,18.95,1.52,36.94
2026-01-19 08:47:24,18.51,1.38,33.4
2026-01-19 09:02:24,19.01,1.88,42.86
2026-01-19 09:17:24,19.03,1.59,36.18
2026-01-19 09:32:24,19.04,1.42,30.81
2026-01-19 09:47:24,18.67,2.5,42.06
2026-01-19 10:02:24,18.99,1.84,39.99
2026-01-19 10:17:24,18.6,0.9,38.9
2026-01-19 10:32:24,18.46,2.83,41.02
2026-01-19 10:47:24,18.7,2.28,41.53
2026-01-19 11:02:24,19.02,2.88,42.72
2026-01-19 11:17:24,19.64,2.28,32.04
2026-01-19 11:32:24,18.79,2.12,38.27
2026-01-19 11:47:24,18.78,2.01,32.38
2026-01-19 12:02:24,18.65,2.28,37.24
2026-01-19 12:17:24,19.31,2.63,39.75
2026-01-19 12:32:24,18.94,2.41,38.38
2026-01-19 12:47:24,19.15,2.18,35.71
2026-01-19 13:02:24,19.37,2.28,38.17
2026-01-19 13:17:24,19.05,2.45,37.95
2026-01-19 13:32:24,18.85,2.08,35.43
2026-01-19 13:47:24,19.0,1.93,38.24
2026-01-19 14:02:24,19.2,1.99,41.9
2026-01-19 14:17:24,18.78,2.36,38.34
2026-01-19 14:32:24,18.36,1.74,37.92
2026-01-19 14:47:24,18.85,1.71,31.34
2026-01-19 15:02:24,18.71,1.91,38.48
2026-01-19 15:17:24,18.89,1.7,32.54
2026-01-19 15:32:24,18.27,1.43,39.43
2026-01-19 15:47:24,18.42,1.31,34.05
2026-01-19 16:02:24,18.98,1.15,34.27
2026-01-19 16:17:24,18.52,1.06,35.75
2026-01-19 16:32:24,18.84,0.91,36.06
2026-01-19 16:47:24,18.18,0.87,31.71
2026-01-19 17:02:24,18.63,0.55,26.44
2026-01-19 17:17:24,18.73,0.57,29.56
2026-01-19 17:32:24,18.38,0.33,21.7
2026-01-19 17:47:24,18.55,0.0,28.45
2026-01-19 18:02:24,18.63,0.0,22.44
2026-01-19 18:17:24,18.5,0.0,23.7
2026-01-19 18:32:24,18.29,0.0,21.22
2026-01-19 18:47:24,19.12,0.0,29.19
2026-01-19 19:02:24,18.23,0.0,26.48
2026-01-19 19:17:24,18.83,0.0,23.09
2026-01-19 19:32:24,18.16,0.0,25.15
2026-01-19 19:47:24,18.48,0.0,27.7
2026-01-19 20:02:24,18.35,0.02,23.14
2026-01-19 20:17:24,18.69,0.0,25.67
2026-01-19 20:32:24,19.2,0.0,26.42
2026-01-19 20:47:24,18.34,0.15,29.98
2026-01-19 21:02:24,18.85,0.0,20.02
2026-01-19 21:17:24,18.59,0.0,28.81
2026-01-19 21:32:24,18.7,0.14,23.57
2026-01-19 21:47:24,18.85,0.0,25.26
2026-01-19 22:02:24,18.34,0.16,24.41
2026-01-19 22:17:24,18.25,0.07,27.06
2026-01-19 22:32:24,18.19,0.0,24.32
2026-01-19 22:47:24,18.53,0.0,20.7
2026-01-19 23:02:24,19.11,0.0,20.05
2026-01-19 23:17:24,18.47,0.0,27.34
2026-01-19 23:32:24,18.38,0.27,26.28
2026-01-19 23:47:24,18.66,0.0,24.66
2026-01-20 00:02:24,18.63,0.0,23.42
2026-01-20 00:17:24,17.98,0.0,19.11
2026-01-20 00:32:24,18.75,0.07,23.07
2026-01-20 00:47:24,18.45,0.33,21.94
2026-01-20 01:02:24,18.42,0.0,24.7
2026-01-20 01:17:24,18.68,0.01,19.79
2026-01-20 01:32:24,18.44,0.0,27.02
2026-01-20 01:47:24,18.59,0.12,26.7
2026-01-20 02:02:24,18.53,0.01,25.21
2026-01-20 02:17:24,18.04,0.17,31.2
2026-01-20 02:32:24,18.13,0.0,25.22
2026-01-20 02:47:24,18.93,0.05,21.37
2026-01-20 03:02:24,18.69,0.04,29.3
2026-01-20 03:17:24,18.87,0.01,27.04
2026-01-20 03:32:24,18.73,0.0,28.16
2026-01-20 03:47:24,19.08,0.22,21.73
2026-01-20 04:02:24,18.58,0.09,23.5
2026-01-20 04:17:24,19.28,0.0,19.97
2026-01-20 04:32:24,18.8,0.0,24.65
2026-01-20 04:47:24,18.48,0.0,31.43
2026-01-20 05:02:24,18.92,0.05,30.64
2026-01-20 05:17:24,18.44,0.0,25.56
2026-01-20 05:32:24,18.38,0.13,22.66
2026-01-20 05:47:24,18.72,0.06,30.58
2026-01-20 06:02:24,18.31,0.02,25.85
2026-01-20 06:17:24,18.04,0.21,24.57
2026-01-20 06:32:24,18.33,0.42,26.05
2026-01-20 06:47:24,18.89,0.51,35.29
2026-01-20 07:02:24,18.34,0.56,30.22
2026-01-20 07:17:24,19.42,0.73,32.37
2026-01-20 07:32:24,18.63,0.77,31.38
2026-01-20 07:47:24,19.07,1.28,36.1
2026-01-20 08:02:24,19.27,1.35,35.54
2026-01-20 08:17:24,18.66,1.79,34.83
2026-01-20 08:32:24,19.16,1.68,35.67
2026-01-20 08:47:24,18.77,1.7,38.32
2026-01-20 09:02:24,18.91,1.85,35.22
2026-01-20 09:17:24,19.18,1.77,35.69
2026-01-20 09:32:24,19.32,1.96,42.61
2026-01-20 09:47:24,19.51,2.34,40.26
2026-01-20 10:02:24,18.68,2.25,41.77
2026-01-20 10:17:24,18.9,2.39,41.19
2026-01-20 10:32:24,19.15,2.57,42.68
2026-01-20 10:47:24,18.81,2.2,38.6
2026-01-20 11:02:24,18.9,2.51,42.98
2026-01-20 11:17:24,18.98,2.11,35.67
2026-01-20 11:32:24,18.6,2.15,39.73
2026-01-20 11:47:24,18.84,2.51,42.63
2026-01-20 12:02:24,19.3,2.75,45.49
2026-01-20 12:17:24,18.75,2.15,37.03
2026-01-20 12:32:24,18.7,2.4,38.53
2026-01-20 12:47:24,19.17,2.56,41.09
2026-01-20 13:02:24,18.58,2.75,40.49
2026-01-20 13:17:24,19.37,2.46,37.63
2026-01-20 13:32:24,19.1,2.46,42.47
2026-01-20 13:47:24,18.91,2.34,38.18
2026-01-20 14:02:24,19.62,2.5,35.79
2026-01-20 14:17:24,18.7,2.07,35.04
2026-01-20 14:32:24,19.14,2.47,47.49
2026-01-20 14:47:24,18.63,2.2,34.02
2026-01-20 15:02:24,19.3,2.09,42.13
2026-01-20 15:17:24,18.57,1.45,35.44
2026-01-20 15:32:24,19.2,1.78,37.79
2026-01-20 15:47:24,19.08,1.07,32.27
2026-01-20 16:02:24,19.01,1.27,33.46
2026-01-20 16:17:24,18.65,1.15,33.28
2026-01-20 16:32:24,18.65,1.33,34.84
2026-01-20 16:47:24,18.13,0.75,28.35
2026-01-20 17:02:24,18.22,0.58,29.56
2026-01-20 17:17:24,18.36,0.61,27.93
2026-01-20 17:32:24,18.8,0.41,29.58
2026-01-20 17:47:24,18.39,0.29,26.73
2026-01-20 18:02:24,18.03,0.0,25.67
2026-01-20 18:17:24,18.25,0.0,27.5
2026-01-20 18:32:24,18.98,0.0,25.64
2026-01-20 18:47:24,18.27,0.0,26.6
2026-01-20 19:02:24,18.29,0.08,27.51
2026-01-20 19:17:24,18.6,0.2,18.57
2026-01-20 19:32:24,18.2,0.0,21.76
2026-01-20 19:47:24,18.94,0.0,25.19
2026-01-20 20:02:24,18.63,0.09,17.47
2026-01-20 20:17:24,18.55,0.0,25.25
2026-01-20 20:32:24,18.79,0.03,26.65
2026-01-20 20:47:24,18.49,0.0,17.08
2026-01-20 21:02:24,18.4,0.04,23.79
2026-01-20 21:17:24,18.26,0.0,20.43
2026-01-20 21:32:24,19.06,0.01,28.07
2026-01-20 21:47:24,18.07,0.0,25.5
2026-01-20 22:02:24,18.04,0.03,24.56
2026-01-20 22:17:24,18.0,0.1,31.11
2026-01-20 22:32:24,18.35,0.0,25.64
2026-01-20 22:47:24,18.89,0.06,20.8
2026-01-20 23:02:24,18.75,0.0,22.3
2026-01-20 23:17:24,18.21,0.0,20.63
2026-01-20 23:32:24,18.76,0.0,20.79
2026-01-20 23:47:24,19.25,0.1,23.36
2026-01-21 00:02:24,18.82,0.07,19.73
2026-01-21 00:17:24,18.61,0.0,27.85
2026-01-21 00:32:24,18.41,0.0,22.59
2026-01-21 00:47:24,18.69,0.09,24.92
2026-01-21 01:02:24,18.49,0.0,22.01
2026-01-21 01:17:24,18.32,0.0,26.73
2026-01-21 01:32:24,18.79,0.01,27.62
2026-01-21 01:47:24,18.35,0.0,27.53
2026-01-21 02:02:24,17.88,0.25,19.52
2026-01-21 02:17:24,18.38,0.05,26.67
2026-01-21 02:32:24,18.45,0.06,23.51
2026-01-21 02:47:24,18.48,0.07,17.2
2026-01-21 03:02:24,18.82,0.0,24.15
2026-01-21 03:17:24,18.49,0.04,30.46
2026-01-21 03:32:24,17.86,0.0,23.15
2026-01-21 03:47:24,18.26,0.0,24.09
2026-01-21 04:02:24,18.22,0.01,24.42
2026-01-21 04:17:24,18.83,0.0,24.57
2026-01-21 04:32:24,18.8,0.0,26.1
2026-01-21 04:47:24,18.28,0.06,22.56
2026-01-21 05:02:24,18.79,0.0,24.12
2026-01-21 05:17:24,18.25,0.0,21.39
2026-01-21 05:32:24,18.55,0.23,26.32
2026-01-21 05:47:24,18.32,0.15,24.12
2026-01-21 06:02:24,18.26,0.0,25.25
2026-01-21 06:17:24,18.68,0.24,22.41
2026-01-21 06:32:24,18.99,0.38,27.98
2026-01-21 06:47:24,18.41,0.7,31.91
2026-01-21 07:02:24,18.66,0.62,33.63
2026-01-21 07:17:24,18.69,0.75,29.97
2026-01-21 07:32:24,18.35,0.77,25.04
2026-01-21 07:47:24,18.07,1.34,33.65
2026-01-21 08:02:24,19.09,1.59,38.87
2026-01-21 08:17:24,18.46,1.68,36.81
2026-01-21 08:32:24,18.75,1.62,36.61
2026-01-21 08:47:24,19.02,1.7,37.04
2026-01-21 09:02:24,18.73,1.94,41.74
2026-01-21 09:17:24,19.35,2.2,41.42
2026-01-21 09:32:24,18.88,2.36,40.91
2026-01-21 09:47:24,19.08,2.01,40.49
2026-01-21 10:02:24,18.81,1.95,42.52
2026-01-21 10:17:24,18.2,1.91,40.07
2026-01-21 10:32:24,19.1,2.32,39.49
