DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
26/05/2020,4136001,LYwnQax7tkwH5Cb,0,0,1699,1795014952
26/05/2020,4136001,LlT2YUhhzqhg5Sw,1171.9,1142.76,2853.933333,282666460.9
26/05/2020,4136001,Mx2yZCDsyf6DPfv,1215.22,1184.826667,2945.933333,2543104.933
26/05/2020,4136001,PeE6FRyGXUgsRhN,1155.78,1127.74,2788.533333,1348424796
26/05/2020,4136001,Qf4GUc1pJu5T6c6,1217.886667,1187.44,2951.666667,838507443.7
26/05/2020,4136001,Quc1TzYxW2pYoWX,933.84,913.4333333,2282.733333,329553641.7
26/05/2020,4136001,V94E5Ben1TlhnDV,1188.68,1158.973333,2912.8,1412170770
26/05/2020,4136001,WcxssY2VbP4hApt,1214.06,1183.7,2950.533333,181787277.5
26/05/2020,4136001,oZ35aAeoifZaQzV,1214.946667,1184.58,2953.133333,1660054975
26/05/2020,4136001,oZZkBaNadn6DNKz,1196.373333,1166.453333,2929,1708159426
26/05/2020,4136001,q49J1IKaHRwDQnt,0,0,1870,403697
26/05/2020,4136001,rrq4fwE8jgrTyWY,1114.513333,1089.086667,1788.4,121024421.4
26/05/2020,4136001,vOuJvMaM2sgwLmb,1199.246667,1169.266667,2915.466667,2290166.467
26/05/2020,4136001,xoJJ8DcxJEcupym,929.9133333,906.9666667,2809.066667,209207442.1
26/05/2020,4136001,4UPUqMRk7TRMgml,1259.633333,1228.14,3278.533333,2510103.533
26/05/2020,4136001,81aHJ1q11NBPMrL,1212.16,1181.846667,3148.933333,1215348541
26/05/2020,4136001,9kRcWv60rDACzjR,1208.54,1178.313333,3154.333333,2247798639
26/05/2020,4136001,Et9kgGMDl729KT4,1045.56,1022.06,2820.933333,1756904.933
26/05/2020,4136001,LYwnQax7tkwH5Cb,0,0,1699,1795014952
26/05/2020,4136001,LlT2YUhhzqhg5Sw,1204.671429,1174.571429,3134,282666741
26/05/2020,4136001,Mx2yZCDsyf6DPfv,1251.393333,1220.1,3252.333333,2543411.333
26/05/2020,4136001,PeE6FRyGXUgsRhN,1193.953333,1164.12,3080.333333,1348425087
26/05/2020,4136001,Qf4GUc1pJu5T6c6,1254.12,1222.76,3261.4,838507753.4
26/05/2020,4136001,Quc1TzYxW2pYoWX,962.62,941.4266667,2516.6,329553875.6
26/05/2020,4136001,V94E5Ben1TlhnDV,1229.233333,1198.486667,3212.666667,1412171070
26/05/2020,4136001,WcxssY2VbP4hApt,1249.373333,1218.153333,3258.4,181787585.4
26/05/2020,4136001,oZ35aAeoifZaQzV,1251.093333,1219.813333,3261.8,1660055284
26/05/2020,4136001,oZZkBaNadn6DNKz,1236.206667,1205.293333,3232.333333,1708159729
26/05/2020,4136001,q49J1IKaHRwDQnt,0,0,1870,403697
26/05/2020,4136001,rrq4fwE8jgrTyWY,1154.178571,1126.4,2056,121024689
26/05/2020,4136001,vOuJvMaM2sgwLmb,1236.44,1205.54,3217.333333,2290468.333
26/05/2020,4136001,xoJJ8DcxJEcupym,0,0,2906,209207539
26/05/2020,4136001,4UPUqMRk7TRMgml,1284.014286,1251.914286,3579.857143,2510404.857
26/05/2020,4136001,81aHJ1q11NBPMrL,1150.86,1122.093333,3212.666667,1134325579
26/05/2020,4136001,9kRcWv60rDACzjR,1227.8,1197.113333,3452.666667,2247798938
26/05/2020,4136001,Et9kgGMDl729KT4,989.7866667,967.86,3070.466667,1757154.467
26/05/2020,4136001,LYwnQax7tkwH5Cb,0,0,1699,1795014952
26/05/2020,4136001,LlT2YUhhzqhg5Sw,1224.093333,1193.486667,3428.4,282667035.4
26/05/2020,4136001,Mx2yZCDsyf6DPfv,1270.878571,1239.107143,3553.857143,2543712.857
26/05/2020,4136001,PeE6FRyGXUgsRhN,889,866.7933333,3368,1348425375
26/05/2020,4136001,Qf4GUc1pJu5T6c6,1275.921429,1244.028571,3560.214286,838508052.2
26/05/2020,4136001,Quc1TzYxW2pYoWX,979.3266667,957.6733333,2754,329554113
26/05/2020,4136001,V94E5Ben1TlhnDV,1250.98,1219.706667,3519.6,1412171377
26/05/2020,4136001,WcxssY2VbP4hApt,1185.493333,1155.853333,3330.933333,169668702.8
26/05/2020,4136001,oZ35aAeoifZaQzV,1270.271429,1238.507143,3561,1660055583
26/05/2020,4136001,oZZkBaNadn6DNKz,1257.44,1225.993333,3539.4,1708160036
26/05/2020,4136001,q49J1IKaHRwDQnt,0,0,1870,403697
26/05/2020,4136001,rrq4fwE8jgrTyWY,1176.093333,1146.686667,2340.6,121024973.6
26/05/2020,4136001,vOuJvMaM2sgwLmb,1258.173333,1226.72,3526.066667,2290777.067
26/05/2020,4136001,xoJJ8DcxJEcupym,0,0,2906,209207539
26/05/2020,4136001,4UPUqMRk7TRMgml,1300.846667,1268.333333,3890.4,2510715.4
26/05/2020,4136001,81aHJ1q11NBPMrL,0,0,0,0
26/05/2020,4136001,9kRcWv60rDACzjR,1243.628571,1212.542857,3744.928571,2247799230
26/05/2020,4136001,Et9kgGMDl729KT4,1004.88,982.5266667,3314.6,1757398.6
26/05/2020,4136001,LYwnQax7tkwH5Cb,0,0,1699,1795014952
26/05/2020,4136001,LlT2YUhhzqhg5Sw,1240,1209.006667,3731,282667338
26/05/2020,4136001,Mx2yZCDsyf6DPfv,1287.966667,1255.766667,3857,2544016
26/05/2020,4136001,PeE6FRyGXUgsRhN,0,0,3448,1348425455
26/05/2020,4136001,Qf4GUc1pJu5T6c6,1295.373333,1262.973333,3868.466667,838508360.5
26/05/2020,4136001,Quc1TzYxW2pYoWX,993.2933333,971.26,2995.6,329554354.6
26/05/2020,4136001,V94E5Ben1TlhnDV,1264.473333,1232.853333,3828.4,1412171685
26/05/2020,4136001,WcxssY2VbP4hApt,1286.664286,1254.492857,3874.285714,181788201.3
26/05/2020,4136001,oZ35aAeoifZaQzV,1288.92,1256.7,3866.933333,1660055889
26/05/2020,4136001,oZZkBaNadn6DNKz,1273.793333,1241.966667,3853.266667,1708160350
26/05/2020,4136001,q49J1IKaHRwDQnt,0,0,1870,403697
26/05/2020,4136001,rrq4fwE8jgrTyWY,1188.493333,1158.786667,2628.933333,121025261.9
26/05/2020,4136001,vOuJvMaM2sgwLmb,1274.007143,1242.164286,3829.357143,2291080.357
26/05/2020,4136001,xoJJ8DcxJEcupym,0,0,2906,209207539
26/05/2020,4136001,4UPUqMRk7TRMgml,1304.42,1271.8,4211.8,2511036.8
26/05/2020,4136001,81aHJ1q11NBPMrL,0,0,0,0
26/05/2020,4136001,9kRcWv60rDACzjR,1251.04,1219.773333,4045.6,2247799531
26/05/2020,4136001,Et9kgGMDl729KT4,1006.486667,984.0933333,3560.066667,1757644.067
26/05/2020,4136001,LYwnQax7tkwH5Cb,0,0,1699,1795014952
26/05/2020,4136001,LlT2YUhhzqhg5Sw,1249.873333,1218.626667,4039.866667,282667646.9
26/05/2020,4136001,Mx2yZCDsyf6DPfv,1294.513333,1262.146667,4180.133333,2544339.133
26/05/2020,4136001,PeE6FRyGXUgsRhN,0,0,3448,1348425455
26/05/2020,4136001,Qf4GUc1pJu5T6c6,1300.306667,1267.793333,4189.866667,838508681.9
26/05/2020,4136001,Quc1TzYxW2pYoWX,994.2533333,972.1866667,3245.4,329554604.4
26/05/2020,4136001,V94E5Ben1TlhnDV,1275.028571,1243.142857,4135.785714,1412171993
26/05/2020,4136001,WcxssY2VbP4hApt,1294.613333,1262.233333,4180.666667,181788507.7
26/05/2020,4136001,oZ35aAeoifZaQzV,1294.846667,1262.473333,4187.533333,1660056210
26/05/2020,4136001,oZZkBaNadn6DNKz,1279.357143,1247.378571,4159.285714,1708160656
26/05/2020,4136001,q49J1IKaHRwDQnt,0,0,1870,403697
26/05/2020,4136001,rrq4fwE8jgrTyWY,1200.406667,1170.406667,2927.333333,121025560.3
26/05/2020,4136001,vOuJvMaM2sgwLmb,1281.24,1249.213333,4130.6,2291381.6
26/05/2020,4136001,xoJJ8DcxJEcupym,0,0,2906,209207539
26/05/2020,4136001,4UPUqMRk7TRMgml,1320.686667,1287.673333,4533.866667,2511358.867
26/05/2020,4136001,81aHJ1q11NBPMrL,0,0,0,0
26/05/2020,4136001,9kRcWv60rDACzjR,1265.34,1233.693333,4354.866667,2247799840
26/05/2020,4136001,Et9kgGMDl729KT4,1017.406667,994.7066667,3808.466667,1757892.467
26/05/2020,4136001,LYwnQax7tkwH5Cb,0,0,1699,1795014952
26/05/2020,4136001,LlT2YUhhzqhg5Sw,1261.133333,1229.593333,4350.533333,282667957.5
26/05/2020,4136001,Mx2yZCDsyf6DPfv,1310.953333,1278.166667,4498.2,2544657.2
26/05/2020,4136001,PeE6FRyGXUgsRhN,0,0,3448,1348425455
26/05/2020,4136001,Qf4GUc1pJu5T6c6,1311.806667,1279.026667,4510.133333,838509002.1
26/05/2020,4136001,Quc1TzYxW2pYoWX,1006.893333,984.4866667,3491.133333,329554850.1
26/05/2020,4136001,V94E5Ben1TlhnDV,1281.68,1249.633333,4436.8,1412172294
26/05/2020,4136001,WcxssY2VbP4hApt,1308.066667,1275.353333,4501.2,181788828.2
26/05/2020,4136001,oZ35aAeoifZaQzV,1300.6,1268.086667,4503.8,1660056526
26/05/2020,4136001,oZZkBaNadn6DNKz,1290.193333,1257.92,4463.866667,1708160961
26/05/2020,4136001,q49J1IKaHRwDQnt,0,0,1870,403697
26/05/2020,4136001,rrq4fwE8jgrTyWY,1204.76,1174.653333,3222.666667,121025855.7
26/05/2020,4136001,vOuJvMaM2sgwLmb,1294.153333,1261.786667,4448.933333,2291699.933
26/05/2020,4136001,xoJJ8DcxJEcupym,0,0,2906,209207539
26/05/2020,4136001,4UPUqMRk7TRMgml,1314.433333,1281.566667,4864.266667,2511689.267
26/05/2020,4136001,81aHJ1q11NBPMrL,0,0,0,0
26/05/2020,4136001,9kRcWv60rDACzjR,1258.02,1226.633333,4668.733333,2247800154
26/05/2020,4136001,Et9kgGMDl729KT4,1175.65,1146.414286,4071.571429,1758155.571
26/05/2020,4136001,LYwnQax7tkwH5Cb,0,0,1699,1795014952
26/05/2020,4136001,LlT2YUhhzqhg5Sw,1260.207143,1228.735714,4652,282668259
26/05/2020,4136001,Mx2yZCDsyf6DPfv,1296.673333,1264.4,4826.6,2544985.6
26/05/2020,4136001,PeE6FRyGXUgsRhN,0,0,3448,1348425455
26/05/2020,4136001,Qf4GUc1pJu5T6c6,1305.386667,1272.74,4838.466667,838509330.5
26/05/2020,4136001,Quc1TzYxW2pYoWX,1008.535714,986.0928571,3729.285714,329555088.3
26/05/2020,4136001,V94E5Ben1TlhnDV,1268.9,1237.353333,4759.8,1412172617
26/05/2020,4136001,WcxssY2VbP4hApt,1270.34,1238.793333,4826.066667,181789153.1
26/05/2020,4136001,oZ35aAeoifZaQzV,1299.74,1267.4,4833.2,1660056855
26/05/2020,4136001,oZZkBaNadn6DNKz,1286.246667,1254.093333,4787.533333,1708161285
26/05/2020,4136001,q49J1IKaHRwDQnt,0,0,1870,403697
26/05/2020,4136001,rrq4fwE8jgrTyWY,1204.478571,1174.378571,3510.928571,121026143.9
26/05/2020,4136001,vOuJvMaM2sgwLmb,1237.46,1206.88,4770.733333,2292021.733
26/05/2020,4136001,xoJJ8DcxJEcupym,0,0,2906,209207539
26/05/2020,4136001,4UPUqMRk7TRMgml,1316.15,1283.257143,5173.428571,2511998.429
26/05/2020,4136001,81aHJ1q11NBPMrL,0,0,0,0
26/05/2020,4136001,9kRcWv60rDACzjR,1262.213333,1230.673333,4979.933333,2247800465
26/05/2020,4136001,Et9kgGMDl729KT4,1141.28,1113.6,4345.466667,1758429.467
26/05/2020,4136001,LYwnQax7tkwH5Cb,0,0,1699,1795014952
26/05/2020,4136001,LlT2YUhhzqhg5Sw,1258.346667,1226.886667,4954.733333,282668561.7
26/05/2020,4136001,Mx2yZCDsyf6DPfv,1306.157143,1273.514286,5133.785714,2545292.786
26/05/2020,4136001,PeE6FRyGXUgsRhN,0,0,3448,1348425455
26/05/2020,4136001,Qf4GUc1pJu5T6c6,1314.171429,1281.314286,5146.714286,838509638.7
26/05/2020,4136001,Quc1TzYxW2pYoWX,995.0933333,973.0133333,3965.2,329555324.2
26/05/2020,4136001,V94E5Ben1TlhnDV,1275.546667,1243.66,5070.333333,1412172927
26/05/2020,4136001,WcxssY2VbP4hApt,1306.513333,1273.853333,5139.666667,181789466.7
26/05/2020,4136001,oZ35aAeoifZaQzV,1302.771429,1270.192857,5138.285714,1660057160
26/05/2020,4136001,oZZkBaNadn6DNKz,1283.02,1250.946667,5097.266667,1708161594
26/05/2020,4136001,q49J1IKaHRwDQnt,0,0,1870,403697
26/05/2020,4136001,rrq4fwE8jgrTyWY,1209.253333,1179.013333,3800.8,121026433.8
26/05/2020,4136001,vOuJvMaM2sgwLmb,1293.12,1260.8,5078.4,2292329.4
26/05/2020,4136001,xoJJ8DcxJEcupym,0,0,2906,209207539
26/05/2020,4136001,4UPUqMRk7TRMgml,1306.24,1273.58,5491.6,2512316.6
26/05/2020,4136001,81aHJ1q11NBPMrL,0,0,0,0
26/05/2020,4136001,9kRcWv60rDACzjR,1251.971429,1220.692857,5278.5,2247800763
26/05/2020,4136001,Et9kgGMDl729KT4,1097.853333,1071.913333,4613.4,1758697.4
26/05/2020,4136001,LYwnQax7tkwH5Cb,0,0,1699,1795014952
26/05/2020,4136001,LlT2YUhhzqhg5Sw,1246.093333,1214.953333,5260.733333,282668867.7
26/05/2020,4136001,Mx2yZCDsyf6DPfv,1297.08,1264.646667,5444.6,2545603.6
26/05/2020,4136001,PeE6FRyGXUgsRhN,0,0,3448,1348425455
26/05/2020,4136001,Qf4GUc1pJu5T6c6,1300.786667,1268.286667,5463.866667,838509955.9
26/05/2020,4136001,Quc1TzYxW2pYoWX,995.7466667,973.64,4209.8,329555568.8
26/05/2020,4136001,V94E5Ben1TlhnDV,1268.171429,1236.471429,5375.285714,1412173232
26/05/2020,4136001,WcxssY2VbP4hApt,1293.964286,1261.614286,5454.571429,181789781.6
26/05/2020,4136001,oZ35aAeoifZaQzV,1296.546667,1264.12,5451.4,1660057473
26/05/2020,4136001,oZZkBaNadn6DNKz,1276.571429,1244.642857,5407.428571,1708161904
26/05/2020,4136001,q49J1IKaHRwDQnt,0,0,1870,403697
26/05/2020,4136001,rrq4fwE8jgrTyWY,1197.62,1167.673333,4095.666667,121026728.7
26/05/2020,4136001,vOuJvMaM2sgwLmb,1279.764286,1247.778571,5389.714286,2292640.714
26/05/2020,4136001,xoJJ8DcxJEcupym,0,0,2906,209207539
26/05/2020,4136001,4UPUqMRk7TRMgml,1289.013333,1256.78,5810.2,2512635.2
26/05/2020,4136001,81aHJ1q11NBPMrL,0,0,0,0
26/05/2020,4136001,9kRcWv60rDACzjR,1227.32,1196.726667,5577.666667,2247801063
26/05/2020,4136001,Et9kgGMDl729KT4,1149.706667,1122.006667,4891.866667,1758975.867
26/05/2020,4136001,LYwnQax7tkwH5Cb,0,0,1699,1795014952
26/05/2020,4136001,LlT2YUhhzqhg5Sw,1231.273333,1200.5,5572.866667,282669179.9
26/05/2020,4136001,Mx2yZCDsyf6DPfv,1276.36,1244.446667,5765.666667,2545924.667
26/05/2020,4136001,PeE6FRyGXUgsRhN,0,0,3448,1348425455
26/05/2020,4136001,Qf4GUc1pJu5T6c6,1284.613333,1252.486667,5781.4,838510273.4
26/05/2020,4136001,Quc1TzYxW2pYoWX,982.7733333,961.02,4457.533333,329555816.5
26/05/2020,4136001,V94E5Ben1TlhnDV,1245.533333,1214.54,5678,1412173535
26/05/2020,4136001,WcxssY2VbP4hApt,1258.24,1226.98,5759.733333,181790086.7
26/05/2020,4136001,oZ35aAeoifZaQzV,1276.88,1244.953333,5769.6,1660057792
26/05/2020,4136001,oZZkBaNadn6DNKz,1259.626667,1228.126667,5709.066667,1708162206
26/05/2020,4136001,q49J1IKaHRwDQnt,0,0,1870,403697
26/05/2020,4136001,rrq4fwE8jgrTyWY,1183.9,1154.3,4394.6,121027027.6
26/05/2020,4136001,vOuJvMaM2sgwLmb,1250.94,1219.82,5689.333333,2292940.333
26/05/2020,4136001,xoJJ8DcxJEcupym,0,0,2906,209207539
26/05/2020,4136001,4UPUqMRk7TRMgml,1223.4,1193.36,6119.333333,2512944.333
26/05/2020,4136001,81aHJ1q11NBPMrL,0,0,0,0
26/05/2020,4136001,9kRcWv60rDACzjR,1049.213333,1023.84,5860.133333,2247801345
26/05/2020,4136001,Et9kgGMDl729KT4,1132.313333,1105.326667,5174.266667,1759258.267
26/05/2020,4136001,LYwnQax7tkwH5Cb,0,0,1699,1795014952
26/05/2020,4136001,LlT2YUhhzqhg5Sw,1073.586667,1047.493333,5852.2,282669459.2
26/05/2020,4136001,Mx2yZCDsyf6DPfv,618.24,603.1666667,6033.8,2546192.8
26/05/2020,4136001,PeE6FRyGXUgsRhN,766.2266667,748,3511.666667,1348425519
26/05/2020,4136001,Qf4GUc1pJu5T6c6,1166,1137.6,6082.066667,838510574.1
26/05/2020,4136001,Quc1TzYxW2pYoWX,948.92,928.0533333,4695.133333,329556054.1
26/05/2020,4136001,V94E5Ben1TlhnDV,1231.226667,1200.613333,5981.866667,1412173839
26/05/2020,4136001,WcxssY2VbP4hApt,1093.82,1067.433333,6052.866667,181790379.9
26/05/2020,4136001,oZ35aAeoifZaQzV,1158.5,1130.133333,6072.066667,1660058094
26/05/2020,4136001,oZZkBaNadn6DNKz,1220.146667,1189.993333,6015.533333,1708162513
26/05/2020,4136001,q49J1IKaHRwDQnt,0,0,1870,403697
26/05/2020,4136001,rrq4fwE8jgrTyWY,1142.413333,1114.393333,4675.533333,121027308.5
26/05/2020,4136001,vOuJvMaM2sgwLmb,1078.273333,1052.253333,5984.733333,2293235.733
26/05/2020,4136001,xoJJ8DcxJEcupym,751.9466667,733.6866667,2964.066667,209207597.1
26/05/2020,4136001,4UPUqMRk7TRMgml,1115.833333,1088.72,6408.933333,2513233.933
26/05/2020,4136001,81aHJ1q11NBPMrL,0,0,0,0
26/05/2020,4136001,9kRcWv60rDACzjR,1113.32,1086.246667,6123,2247801608
26/05/2020,4136001,Et9kgGMDl729KT4,1030.82,1006.526667,5443.2,1759527.2
26/05/2020,4136001,LYwnQax7tkwH5Cb,0,0,1699,1795014952
26/05/2020,4136001,LlT2YUhhzqhg5Sw,1095.607143,1069.021429,6109.214286,282669716.2
26/05/2020,4136001,Mx2yZCDsyf6DPfv,555.2466667,542.0333333,6111.333333,2546270.333
26/05/2020,4136001,PeE6FRyGXUgsRhN,1089.373333,1062.853333,3755.733333,1348425763
26/05/2020,4136001,Qf4GUc1pJu5T6c6,1045.2,1020.226667,6351.933333,838510843.9
26/05/2020,4136001,Quc1TzYxW2pYoWX,903.8933333,884.1733333,4922.466667,329556281.5
26/05/2020,4136001,V94E5Ben1TlhnDV,1234.106667,1203.246667,6288.6,1412174146
26/05/2020,4136001,WcxssY2VbP4hApt,1096.893333,1070.04,6315.133333,181790642.1
26/05/2020,4136001,oZ35aAeoifZaQzV,1104.646667,1077.813333,6349.866667,1660058372
26/05/2020,4136001,oZZkBaNadn6DNKz,1165.38,1136.826667,6310.533333,1708162808
26/05/2020,4136001,q49J1IKaHRwDQnt,0,0,1870,403697
26/05/2020,4136001,rrq4fwE8jgrTyWY,967.3785714,944.3357143,4930,121027563
26/05/2020,4136001,vOuJvMaM2sgwLmb,1104.013333,1077.106667,6243,2293494
26/05/2020,4136001,xoJJ8DcxJEcupym,1221.726667,1191.173333,3227.466667,209207860.5
26/05/2020,4136001,4UPUqMRk7TRMgml,1179.7,1150.621429,6681.142857,2513506.143
26/05/2020,4136001,81aHJ1q11NBPMrL,0,0,0,0
26/05/2020,4136001,9kRcWv60rDACzjR,1187.726667,1158.086667,6413.133333,2247801898
26/05/2020,4136001,Et9kgGMDl729KT4,1115.88,1090.326667,5706.866667,1759790.867
26/05/2020,4136001,LYwnQax7tkwH5Cb,0,0,1699,1795014952
26/05/2020,4136001,LlT2YUhhzqhg5Sw,1184.626667,1155.006667,6388.066667,282669995.1
26/05/2020,4136001,Mx2yZCDsyf6DPfv,1221.55,1191.007143,6358.285714,2546517.286
26/05/2020,4136001,PeE6FRyGXUgsRhN,1166.04,1137.593333,4040.933333,1348426048
26/05/2020,4136001,Qf4GUc1pJu5T6c6,1119.307143,1091.957143,6610.5,838511102.5
26/05/2020,4136001,Quc1TzYxW2pYoWX,942.3133333,921.6533333,5154.4,329556513.4
26/05/2020,4136001,V94E5Ben1TlhnDV,1194.44,1164.56,6585.266667,1412174442
26/05/2020,4136001,WcxssY2VbP4hApt,1226.066667,1195.406667,6604.466667,181790931.5
26/05/2020,4136001,oZ35aAeoifZaQzV,1216.785714,1186.528571,6627.214286,1660058649
26/05/2020,4136001,oZZkBaNadn6DNKz,1204.013333,1173.913333,6601.733333,1708163099
26/05/2020,4136001,q49J1IKaHRwDQnt,0,0,1870,403697
26/05/2020,4136001,rrq4fwE8jgrTyWY,1132.473333,1106.186667,5186.866667,121027819.9
26/05/2020,4136001,vOuJvMaM2sgwLmb,1211.96,1181.66,6531.8,2293782.8
26/05/2020,4136001,xoJJ8DcxJEcupym,1178.646667,1149.413333,3528.266667,209208161.3
26/05/2020,4136001,4UPUqMRk7TRMgml,1191.233333,1161.433333,6970,2513795
26/05/2020,4136001,81aHJ1q11NBPMrL,0,0,0,0
26/05/2020,4136001,9kRcWv60rDACzjR,1136.857143,1110.407143,6689.571429,2247802175
26/05/2020,4136001,Et9kgGMDl729KT4,1071.507143,1047.314286,5972.071429,1760056.071
26/05/2020,4136001,LYwnQax7tkwH5Cb,0,0,1699,1795014952
26/05/2020,4136001,LlT2YUhhzqhg5Sw,1103.586667,1078.046667,6671.266667,282670278.3
26/05/2020,4136001,Mx2yZCDsyf6DPfv,1181.353333,1151.846667,6642.533333,2546801.533
26/05/2020,4136001,PeE6FRyGXUgsRhN,1116.378571,1090.892857,4311.571429,1348426319
26/05/2020,4136001,Qf4GUc1pJu5T6c6,1182.913333,1153.493333,6893.6,838511385.6
26/05/2020,4136001,Quc1TzYxW2pYoWX,904.1857143,884.55,5375.214286,329556734.2
26/05/2020,4136001,V94E5Ben1TlhnDV,1148.764286,1121.314286,6865.785714,1412174723
26/05/2020,4136001,WcxssY2VbP4hApt,1173.978571,1144.621429,6895.142857,181791222.1
26/05/2020,4136001,oZ35aAeoifZaQzV,1180.813333,1151.286667,6917,1660058939
26/05/2020,4136001,oZZkBaNadn6DNKz,1156.6,1128.721429,6885.642857,1708163383
26/05/2020,4136001,q49J1IKaHRwDQnt,0,0,1870,403697
26/05/2020,4136001,rrq4fwE8jgrTyWY,1082.613333,1058.066667,5460.333333,121028093.3
26/05/2020,4136001,vOuJvMaM2sgwLmb,1161.207143,1132.192857,6819.5,2294070.5
26/05/2020,4136001,xoJJ8DcxJEcupym,1130.15,1104.114286,3802.214286,209208435.2
26/05/2020,4136001,4UPUqMRk7TRMgml,997.2,974.14,7244.6,2514069.6
26/05/2020,4136001,81aHJ1q11NBPMrL,0,0,0,0
26/05/2020,4136001,9kRcWv60rDACzjR,897.4866667,877.5533333,6937.066667,2247802422
26/05/2020,4136001,Et9kgGMDl729KT4,942.0533333,921.18,6216.933333,1760300.933
26/05/2020,4136001,LYwnQax7tkwH5Cb,787.16,769.84,1781.733333,1795015035
26/05/2020,4136001,LlT2YUhhzqhg5Sw,947.48,926.1933333,6927.533333,282670534.5
26/05/2020,4136001,Mx2yZCDsyf6DPfv,1006.306667,983.08,6921.6,2547080.6
26/05/2020,4136001,PeE6FRyGXUgsRhN,940.0733333,919.2533333,4563.6,1348426571
26/05/2020,4136001,Qf4GUc1pJu5T6c6,1015.993333,992.6,7168,838511660
26/05/2020,4136001,Quc1TzYxW2pYoWX,785.12,768.4066667,5582.133333,329556941.1
26/05/2020,4136001,V94E5Ben1TlhnDV,995.5666667,973.24,7128.466667,1412174985
26/05/2020,4136001,WcxssY2VbP4hApt,938.5733333,917.2333333,7146.133333,181791473.1
26/05/2020,4136001,oZ35aAeoifZaQzV,1005.553333,982.2933333,7191.2,1660059213
26/05/2020,4136001,oZZkBaNadn6DNKz,977.2933333,955.0666667,7147.733333,1708163645
26/05/2020,4136001,q49J1IKaHRwDQnt,800.4733333,782.7733333,1947.466667,403774.4667
26/05/2020,4136001,rrq4fwE8jgrTyWY,961.3666667,940.0333333,5716.8,121028349.8
26/05/2020,4136001,vOuJvMaM2sgwLmb,951.2933333,928.5533333,7074.733333,2294325.733
26/05/2020,4136001,xoJJ8DcxJEcupym,939.2933333,918.38,4058.533333,209208691.5
26/05/2020,4136001,4UPUqMRk7TRMgml,1103.44,1078.346667,7499.4,2514324.4
26/05/2020,4136001,81aHJ1q11NBPMrL,0,0,0,0
26/05/2020,4136001,9kRcWv60rDACzjR,1059.26,1035.393333,7178.866667,2247802664
26/05/2020,4136001,Et9kgGMDl729KT4,985.0933333,963.2466667,6448.733333,1760532.733
26/05/2020,4136001,LYwnQax7tkwH5Cb,1016.786667,994.0933333,2014.333333,1795015267
26/05/2020,4136001,LlT2YUhhzqhg5Sw,1049.686667,1026.08,7170.533333,282670777.5
26/05/2020,4136001,Mx2yZCDsyf6DPfv,1098.006667,1073.053333,7172.2,2547331.2
26/05/2020,4136001,PeE6FRyGXUgsRhN,1037.1,1013.866667,4803.4,1348426810
26/05/2020,4136001,Qf4GUc1pJu5T6c6,1075.653333,1051.306667,7423.933333,838511915.9
26/05/2020,4136001,Quc1TzYxW2pYoWX,851.7466667,833.4933333,5781.933333,329557140.9
26/05/2020,4136001,V94E5Ben1TlhnDV,1053.146667,1029.386667,7369.066667,1412175226
26/05/2020,4136001,WcxssY2VbP4hApt,1087.12,1062.48,7396.333333,181791723.3
26/05/2020,4136001,oZ35aAeoifZaQzV,1098.413333,1073.44,7443.933333,1660059466
26/05/2020,4136001,oZZkBaNadn6DNKz,1050.006667,1026.3,7388.266667,1708163885
26/05/2020,4136001,q49J1IKaHRwDQnt,1034.733333,1011.553333,2189.133333,404016.1333
26/05/2020,4136001,rrq4fwE8jgrTyWY,987.2133333,965.3133333,5954,121028587
26/05/2020,4136001,vOuJvMaM2sgwLmb,1083.493333,1057.206667,7324.2,2294575.2
26/05/2020,4136001,xoJJ8DcxJEcupym,1053.373333,1029.693333,4297.2,209208930.2
26/05/2020,4136001,4UPUqMRk7TRMgml,1048.413333,1024.846667,7767.666667,2514592.667
26/05/2020,4136001,81aHJ1q11NBPMrL,0,0,0,0
26/05/2020,4136001,9kRcWv60rDACzjR,1021.453333,998.6533333,7441,2247802926
26/05/2020,4136001,Et9kgGMDl729KT4,963.1866667,941.9866667,6695.4,1760779.4
26/05/2020,4136001,LYwnQax7tkwH5Cb,987.2285714,965.3642857,2257.928571,1795015511
26/05/2020,4136001,LlT2YUhhzqhg5Sw,1018.207143,995.4928571,7418.642857,282671025.6
26/05/2020,4136001,Mx2yZCDsyf6DPfv,1045.526667,1022.053333,7440.533333,2547599.533
26/05/2020,4136001,PeE6FRyGXUgsRhN,1001.233333,978.9666667,5056.4,1348427063
26/05/2020,4136001,Qf4GUc1pJu5T6c6,1037.406667,1014.146667,7686.066667,838512178.1
26/05/2020,4136001,Quc1TzYxW2pYoWX,812.4066667,795.1466667,5985.466667,329557344.5
26/05/2020,4136001,V94E5Ben1TlhnDV,1036.593333,1013.366667,7636.733333,1412175494
26/05/2020,4136001,WcxssY2VbP4hApt,1049.28,1025.7,7663.266667,181791990.3
26/05/2020,4136001,oZ35aAeoifZaQzV,1052.846667,1029.173333,7714.8,1660059737
26/05/2020,4136001,oZZkBaNadn6DNKz,1039.993333,1016.673333,7654.133333,1708164151
26/05/2020,4136001,q49J1IKaHRwDQnt,1007.8,985.3571429,2432.785714,404259.7857
